Date,DIS,WBD,SONY
2021-08-27,175.99542236328125,28.280000686645508,20.14372444152832
2021-08-30,175.83909606933594,27.850000381469727,19.989601135253906
2021-08-31,177.12872314453125,28.84000015258789,20.184694290161133
2021-09-01,179.258544921875,28.43000030517578,20.442224502563477
2021-09-02,177.6758270263672,28.940000534057617,20.56708335876465
2021-09-03,176.83563232421875,28.309999465942383,21.11920928955078
2021-09-07,180.09878540039062,27.959999084472656,21.140668869018555
2021-09-08,180.89015197753906,26.979999542236328,21.039220809936523
2021-09-09,181.63265991210938,26.790000915527344,21.45087242126465
2021-09-10,179.8838348388672,26.149999618530273,21.52305793762207
2021-09-13,180.72406005859375,27.059999465942383,21.677183151245117
2021-09-14,178.20339965820312,26.260000228881836,21.710350036621094
2021-09-15,180.16717529296875,26.809999465942383,21.790340423583984
2021-09-16,179.12179565429688,26.989999771118164,21.907400131225586
2021-09-17,179.24879455566406,26.8799991607666,21.59719467163086
2021-09-20,174.5006103515625,26.010000228881836,21.179689407348633
2021-09-21,167.2318115234375,25.149999618530273,21.93081283569336
2021-09-22,169.65472412109375,25.440000534057617,22.360023498535156
2021-09-23,172.19491577148438,25.530000686645508,22.533658981323242
2021-09-24,171.95068359375,25.299999237060547,22.945314407348633
2021-09-27,174.15866088867188,26.139999389648438,22.683883666992188
2021-09-28,170.5047149658203,25.600000381469727,22.19228744506836
2021-09-29,168.70704650878906,25.420000076293945,21.799243927001953
2021-09-30,165.27781677246094,25.3799991607666,21.623254776000977
2021-10-01,171.96043395996094,25.739999771118164,21.414020538330078
2021-10-04,169.4691162109375,25.610000610351562,20.917339324951172
2021-10-05,170.5926513671875,26.149999618530273,20.866497039794922
2021-10-06,171.442626953125,25.8799991607666,20.641624450683594
2021-10-07,173.62132263183594,26.459999084472656,20.74330711364746
2021-10-08,172.67364501953125,25.889999389648438,21.019023895263672
2021-10-11,169.5277099609375,25.170000076293945,21.3436279296875
2021-10-12,169.14669799804688,24.579999923706055,21.304515838623047
2021-10-13,168.98062133789062,25.5,21.412067413330078
2021-10-14,170.39724731445312,25.260000228881836,21.828575134277344
2021-10-15,172.40008544921875,24.829999923706055,21.99869728088379
2021-10-18,167.2024688720703,24.670000076293945,21.93025779724121
2021-10-19,167.24154663085938,24.899999618530273,21.996742248535156
2021-10-20,166.62606811523438,25.329999923706055,21.990877151489258
2021-10-21,167.39788818359375,25.0,21.953720092773438
2021-10-22,165.52206420898438,25.100000381469727,22.09060287475586
2021-10-25,168.05245971679688,25.290000915527344,22.546220779418945
2021-10-26,168.08177185058594,24.639999389648438,22.78673553466797
2021-10-27,165.64907836914062,23.600000381469727,22.141441345214844
2021-10-28,165.77606201171875,24.309999465942383,23.130895614624023
2021-10-29,165.18011474609375,23.440000534057617,22.642038345336914
2021-11-01,166.2743377685547,24.420000076293945,23.70775032043457
2021-11-02,165.92262268066406,24.549999237060547,24.114482879638672
2021-11-03,166.1668701171875,25.600000381469727,24.079282760620117
2021-11-04,166.3622589111328,25.459999084472656,23.983469009399414
2021-11-05,171.5891876220703,26.520000457763672,24.094926834106445
2021-11-08,172.80064392089844,26.280000686645508,24.120349884033203
2021-11-09,171.0811309814453,26.649999618530273,23.948270797729492
2021-11-10,170.4363250732422,27.360000610351562,23.748817443847656
2021-11-11,158.38023376464844,28.229999542236328,23.66082191467285
2021-11-12,155.95729064941406,27.90999984741211,24.0323543548584
2021-11-15,154.78488159179688,28.020000457763672,24.042133331298828
2021-11-16,155.17572021484375,27.729999542236328,24.458641052246094
2021-11-17,153.71022033691406,27.59000015258789,24.292428970336914
2021-11-18,152.00048828125,26.850000381469727,24.47428321838379
2021-11-19,150.45681762695312,25.260000228881836,24.48992919921875
2021-11-22,150.61317443847656,25.709999084472656,23.93458366394043
2021-11-23,147.55517578125,25.600000381469727,23.81334686279297
2021-11-24,147.85801696777344,25.170000076293945,23.899385452270508
2021-11-26,144.7023468017578,24.719999313354492,23.7136173248291
2021-11-29,144.4092559814453,24.59000015258789,23.746862411499023
2021-11-30,141.5662078857422,23.270000457763672,23.82703399658203
2021-12-01,138.8794708251953,22.260000228881836,23.342084884643555
2021-12-02,143.8132781982422,23.25,23.496564865112305
2021-12-03,142.8558349609375,23.989999771118164,23.469188690185547
2021-12-06,146.91033935546875,24.399999618530273,23.66082191467285
2021-12-07,147.34024047851562,24.219999313354492,24.396068572998047
2021-12-08,149.81199645996094,24.030000686645508,24.626808166503906
2021-12-09,149.42123413085938,23.579999923706055,24.02257537841797
2021-12-10,149.196533203125,23.290000915527344,24.102752685546875
2021-12-13,146.96896362304688,22.75,23.58064842224121
2021-12-14,145.66958618164062,22.510000228881836,23.584556579589844
2021-12-15,146.93966674804688,22.56999969482422,24.218124389648438
2021-12-16,145.32760620117188,23.40999984741211,23.897430419921875
2021-12-17,145.33737182617188,23.280000686645508,23.686241149902344
2021-12-20,143.10008239746094,22.889999389648438,23.25995635986328
2021-12-21,147.57470703125,23.530000686645508,23.57282829284668
2021-12-22,148.3856201171875,23.6299991607666,24.07146453857422
2021-12-23,150.09535217285156,24.420000076293945,24.220075607299805
2021-12-27,149.28443908691406,24.360000610351562,24.875150680541992
2021-12-28,151.62921142578125,24.329999923706055,24.927947998046875
2021-12-29,151.3068084716797,23.8700008392334,24.773466110229492
2021-12-30,152.3424072265625,24.450000762939453,24.622896194458008
2021-12-31,151.32635498046875,23.540000915527344,24.716758728027344
2022-01-03,153.1533203125,25.329999923706055,24.69133758544922
2022-01-04,152.1470184326172,26.75,25.13913345336914
2022-01-05,151.61944580078125,26.450000762939453,25.145000457763672
2022-01-06,153.29010009765625,25.719999313354492,24.07341766357422
2022-01-07,154.19871520996094,30.059999465942383,24.308073043823242
2022-01-10,152.9970245361328,28.59000015258789,24.08515167236328
2022-01-11,154.25732421875,28.68000030517578,24.70111656188965
2022-01-12,154.16940307617188,28.790000915527344,24.863418579101562
2022-01-13,151.8636932373047,29.34000015258789,24.403886795043945
2022-01-14,148.44422912597656,31.18000030517578,24.401935577392578
2022-01-18,148.76663208007812,29.639999389648438,22.651811599731445
2022-01-19,146.65634155273438,28.579999923706055,21.51766014099121
2022-01-20,144.22361755371094,27.489999771118164,22.219663619995117
2022-01-21,134.21922302246094,26.190000534057617,21.828575134277344
2022-01-24,134.29739379882812,26.8799991607666,21.61543083190918
2022-01-25,133.3692169189453,26.860000610351562,21.494192123413086
2022-01-26,130.5261688232422,24.399999618530273,21.515705108642578
2022-01-27,132.30430603027344,25.239999771118164,20.135164260864258
2022-01-28,135.44046020507812,27.149999618530273,20.891916275024414
2022-01-31,139.68063354492188,27.90999984741211,21.834442138671875
2022-02-01,141.1656494140625,27.170000076293945,22.01042938232422
2022-02-02,139.33865356445312,27.690000534057617,21.949810028076172
2022-02-03,136.80824279785156,28.93000030517578,21.124618530273438
2022-02-04,138.75245666503906,28.899999618530273,21.337759017944336
2022-02-07,139.231201171875,28.34000015258789,21.460952758789062
2022-02-08,139.20187377929688,28.209999084472656,21.464860916137695
2022-02-09,143.84259033203125,29.84000015258789,21.795330047607422
2022-02-10,148.6591796875,30.09000015258789,21.492237091064453
2022-02-11,146.0310821533203,29.56999969482422,21.077686309814453
2022-02-14,147.3793182373047,29.420000076293945,20.944717407226562
2022-02-15,151.1602783203125,30.510000228881836,21.208698272705078
2022-02-16,152.75274658203125,29.3799991607666,20.829345703125
2022-02-17,149.4309844970703,29.8700008392334,20.494964599609375
2022-02-18,147.8775634765625,29.860000610351562,20.381547927856445
2022-02-22,144.68280029296875,28.280000686645508,20.078454971313477
2022-02-23,142.51388549804688,28.209999084472656,19.810562133789062
2022-02-24,145.96266174316406,27.729999542236328,19.943532943725586
2022-02-25,146.0896759033203,28.239999771118164,20.354175567626953
2022-02-28,145.04429626464844,28.049999237060547,20.049123764038086
2022-03-01,142.3477783203125,28.110000610351562,19.722564697265625
2022-03-02,143.95005798339844,29.239999771118164,19.894643783569336
2022-03-03,142.22080993652344,28.68000030517578,19.59937286376953
2022-03-04,137.4823760986328,26.889999389648438,19.255216598510742
2022-03-07,130.42848205566406,25.549999237060547,18.737022399902344
2022-03-08,128.71875,25.270000457763672,19.04989242553711
2022-03-09,130.5750274658203,25.3700008392334,19.22979164123535
2022-03-10,130.56527709960938,25.079999923706055,19.589595794677734
2022-03-11,128.71875,23.989999771118164,19.028385162353516
2022-03-14,126.06134033203125,23.8799991607666,18.535612106323242
2022-03-15,131.11236572265625,25.020000457763672,19.182865142822266
2022-03-16,134.9617462158203,25.639999389648438,20.092144012451172
2022-03-17,136.2611541748047,25.709999084472656,20.45781135559082
2022-03-18,137.07205200195312,26.260000228881836,20.751127243041992
2022-03-21,135.43069458007812,26.149999618530273,20.4245662689209
2022-03-22,136.88638305664062,26.8700008392334,20.674863815307617
2022-03-23,134.47323608398438,26.6200008392334,20.36590576171875
2022-03-24,135.7628631591797,27.1200008392334,20.995559692382812
2022-03-25,135.938720703125,27.350000381469727,20.784366607666016
2022-03-28,135.52838134765625,25.579999923706055,20.537982940673828
2022-03-29,139.10418701171875,26.25,20.74127960205078
2022-03-30,137.7168426513672,25.700000762939453,20.621694564819336
2022-03-31,134.0042724609375,24.920000076293945,20.13551139831543
2022-04-01,133.84796142578125,25.020000457763672,20.176679611206055
2022-04-04,135.39158630371094,25.799999237060547,20.592287063598633
2022-04-05,132.4997100830078,24.420000076293945,19.819881439208984
2022-04-06,129.5198974609375,23.920000076293945,19.480730056762695
2022-04-07,128.83599853515625,23.06999969482422,19.251359939575195
2022-04-08,128.83599853515625,24.43000030517578,19.26508140563965
2022-04-11,127.64404296875,24.780000686645508,18.198610305786133
2022-04-12,127.82968139648438,24.68000030517578,17.8065242767334
2022-04-13,129.30494689941406,26.0,17.994726181030273
2022-04-14,127.46821594238281,24.8799991607666,17.475215911865234
2022-04-18,124.83031463623047,24.15999984741211,17.3458251953125
2022-04-19,128.8652801513672,24.489999771118164,17.5105037689209
2022-04-20,121.70394897460938,23.010000228881836,17.461490631103516
2022-04-21,118.86090087890625,21.450000762939453,17.2811336517334
2022-04-22,115.54888916015625,20.56999969482422,16.781225204467773
2022-04-25,117.19023132324219,21.5,17.169387817382812
2022-04-26,113.10640716552734,19.829999923706055,16.514604568481445
2022-04-27,112.5593032836914,18.829999923706055,16.75181770324707
2022-04-28,112.637451171875,18.350000381469727,17.1144962310791
2022-04-29,109.06166076660156,18.149999618530273,16.869443893432617
2022-05-02,110.88863372802734,19.25,16.879243850708008
2022-05-03,110.93749237060547,19.270000457763672,16.92433738708496
2022-05-04,113.51675415039062,19.65999984741211,17.353668212890625
2022-05-05,110.01911926269531,18.8799991607666,16.649877548217773
2022-05-06,107.75248718261719,17.75,16.400901794433594
2022-05-09,104.5186538696289,17.100000381469727,15.848062515258789
2022-05-10,105.20254516601562,17.350000381469727,16.075471878051758
2022-05-11,102.78936767578125,16.6200008392334,15.695151329040527
2022-05-12,101.91007232666016,17.110000610351562,16.447954177856445
2022-05-13,104.860595703125,18.100000381469727,17.057645797729492
